timeStamp,elapsed,label,responseCode,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1717003364759,1,Find owner,200,Original REST requests  1-150,text,true,3755,127,38,38,http://localhost:8080/owners/find,1,0,0
1717003364766,6,POST new visit,200,Original REST requests  1-135,text,true,4380,490,39,39,http://localhost:8080/owners/3,3,0,0
1717003364766,3,POST new visit-0,302,Original REST requests  1-135,,true,188,313,39,39,http://localhost:8080/owners/3/pets/3/visits/new,3,0,0
1717003364769,3,POST new visit-1,200,Original REST requests  1-135,text,true,4192,177,39,39,http://localhost:8080/owners/3,3,0,0
1717003364777,1,Vets,200,Original REST requests  1-158,text,true,4264,125,38,38,http://localhost:8080/vets.html,1,0,0
1717003364781,4,POST Edit Owner,200,Original REST requests  1-143,text,true,4495,516,38,38,http://localhost:8080/owners/2;jsessionid=53F1F790BF40EB7F0618F6CD00012842,2,0,0
1717003364781,2,POST Edit Owner-0,302,Original REST requests  1-143,,true,307,295,38,38,http://localhost:8080/owners/2/edit,2,0,0
1717003364783,2,POST Edit Owner-1,200,Original REST requests  1-143,text,true,4188,221,38,38,http://localhost:8080/owners/2;jsessionid=53F1F790BF40EB7F0618F6CD00012842,2,0,0
1717003364789,4,POST new pet,200,Original REST requests  1-166,text,true,5230,266,38,38,http://localhost:8080/owners/1/pets/new,4,0,0
1717003364799,1,Find owner,200,Original REST requests  1-151,text,true,3755,127,39,39,http://localhost:8080/owners/find,1,0,0
1717003364805,5,POST new visit,200,Original REST requests  1-136,text,true,4380,490,39,39,http://localhost:8080/owners/1,3,0,0
1717003364805,3,POST new visit-0,302,Original REST requests  1-136,,true,188,313,39,39,http://localhost:8080/owners/1/pets/1/visits/new,3,0,0
1717003364808,2,POST new visit-1,200,Original REST requests  1-136,text,true,4192,177,39,39,http://localhost:8080/owners/1,2,0,0
1717003364817,1,Vets,200,Original REST requests  1-159,text,true,4264,125,38,38,http://localhost:8080/vets.html,1,0,0
1717003364820,9,POST Edit Owner,200,Original REST requests  1-144,text,true,4495,516,38,38,http://localhost:8080/owners/3;jsessionid=B432B28982B521CE4EC681080678148A,7,0,0
1717003364820,7,POST Edit Owner-0,302,Original REST requests  1-144,,true,307,295,38,38,http://localhost:8080/owners/3/edit,7,0,0
1717003364827,2,POST Edit Owner-1,200,Original REST requests  1-144,text,true,4188,221,38,38,http://localhost:8080/owners/3;jsessionid=B432B28982B521CE4EC681080678148A,2,0,0
1717003364828,5,POST new pet,200,Original REST requests  1-167,text,true,5230,266,38,38,http://localhost:8080/owners/2/pets/new,5,0,1
1717003364839,1,Find owner,200,Original REST requests  1-152,text,true,3755,127,39,39,http://localhost:8080/owners/find,1,0,0
1717003364844,5,POST new visit,200,Original REST requests  1-137,text,true,4380,490,39,39,http://localhost:8080/owners/2,3,0,0
1717003364844,3,POST new visit-0,302,Original REST requests  1-137,,true,188,313,39,39,http://localhost:8080/owners/2/pets/2/visits/new,3,0,0
1717003364847,2,POST new visit-1,200,Original REST requests  1-137,text,true,4192,177,39,39,http://localhost:8080/owners/2,2,0,0
1717003364858,1,Vets,200,Original REST requests  1-160,text,true,4264,125,38,38,http://localhost:8080/vets.html,1,0,0
1717003364861,4,POST Edit Owner,200,Original REST requests  1-145,text,true,4495,516,38,38,http://localhost:8080/owners/1;jsessionid=D490B46EBF86B0FA45FFF3B42177858D,2,0,0
