checks,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
delete_owner_duration,1744829563,2.6391,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829563,1.5758,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829563,2.1184,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.0396,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.6302,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.1118,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,1.5534,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,82.6925,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.0931,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.0868,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.1126,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.0831,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.0999,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,1.8083,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.3132,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,73.8258,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,1.5649,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,4.1572,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.6202,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.1218,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.1402,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.1196,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,82.6074,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,3.4684,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,1.5899,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.114,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,3.1417,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.1204,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.1526,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,1.5804,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,1.5804,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.1955,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,1.5826,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.1118,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.0822,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,3.1614,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,1.572,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.0833,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,2.5957,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,3.1229,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829564,73.8727,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,83.497,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,82.4426,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.6311,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.1051,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,1.5742,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,3.6951,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,3.6777,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.6467,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,1.586,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,1.586,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.6528,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.1027,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,83.6649,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,83.6649,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.1501,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.6352,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.6352,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,1.5761,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.0983,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.1072,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,73.3538,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.1195,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.0932,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.0932,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.1559,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.1107,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.2834,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,1.5797,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,1.5775,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,3.7522,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,1.5566,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,1.5816,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,4.1755,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.1393,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,1.5743,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.1463,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.1309,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.5834,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.1007,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.084,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,1.5864,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829565,2.1302,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,3.6095,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.1713,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,1.6068,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.6618,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.0911,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.0891,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,4.2312,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,3.1139,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.1523,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.1631,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,82.4031,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.1166,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.106,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,1.5468,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.0955,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.0615,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.1015,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.146,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,1.5665,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.0919,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.1116,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.0785,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.4166,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,1.5868,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,1.5641,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.0999,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,1.6397,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,1.5875,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.1125,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,1.5941,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,1.5653,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.2155,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.2155,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,1.5746,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.0879,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.0996,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.0996,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.6562,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829566,2.1202,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,2.1601,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,1.6406,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,1.0499,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,2.1058,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,2.066,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,2.066,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,1.7806,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,79.3035,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,2.1732,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,2.1732,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,2.1052,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,2.1672,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,1.557,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,2.6081,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,4.1664,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,2.6566,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,1.6184,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,1.6184,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,1.567,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,2.0885,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,1.564,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,2.094,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,4.1697,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,2.1598,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,1.51,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,1.51,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,71.9885,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,2.1265,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,2.0867,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,2.0867,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,72.6508,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,1.6286,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,2.6228,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,3.1511,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829567,73.0374,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,81.4461,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,2.0804,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,2.0792,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,2.0792,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,3.6847,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,1.5654,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,1.7639,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,1.7639,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,2.097,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,1.5538,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,1.5636,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,1.5636,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,1.5806,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,1.5729,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,1.5551,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,1.5551,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,4.7631,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,1.5605,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,1.5605,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,1.5632,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,2.1029,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,1.5794,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,1.5794,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,2.0831,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,2.0791,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,1.5947,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,2.1104,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,1.5624,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,2.6522,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,2.1226,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,2.1226,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,2.1226,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,1.5726,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,2.1549,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,2.1549,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,2.1549,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,2.1044,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,2.088,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829568,2.761,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,74.6533,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.6041,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,1.5605,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.0953,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.0958,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,1.5772,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,74.6882,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.12,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,1.5634,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,1.5739,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,1.5834,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.1165,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,1.5737,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.072,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,71.5418,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.6308,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.0665,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.0737,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,72.1243,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,1.5767,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.0738,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.0738,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.6079,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.0772,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,1.5579,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.1287,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,3.7352,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.0747,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.5917,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,1.5892,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,1.6487,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,1.6528,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,74.0783,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,1.5696,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.0931,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,1.5827,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.1577,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829569,2.1577,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,2.6941,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.579,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.579,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,2.0819,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5669,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,2.1547,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,2.1325,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5505,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5649,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5996,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,67.2263,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5514,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,2.0874,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5722,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5722,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.6122,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.6583,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.566,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,65.0358,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5831,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,2.088,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5703,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5686,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5686,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.8926,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5824,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5824,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5823,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,2.0803,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5593,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,3.6767,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,2.131,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5522,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5881,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,2.6072,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,72.1541,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,4.2444,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5643,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829570,1.5742,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829571,2.1392,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829571,1.5525,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829571,1.5604,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829571,3.731,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829571,1.0481,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829571,1.5679,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829571,2.6109,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829571,2.075,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829571,1.5541,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829571,3.1634,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829571,2.1321,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
